"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-09 21:00","2020","03","09","21:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-09 22:00","2020","03","09","22:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-09 23:00","2020","03","09","23:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 00:00","2020","03","10","00:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 01:00","2020","03","10","01:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 02:00","2020","03","10","02:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 03:00","2020","03","10","03:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 04:00","2020","03","10","04:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 05:00","2020","03","10","05:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 06:00","2020","03","10","06:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 07:00","2020","03","10","07:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 08:00","2020","03","10","08:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 09:00","2020","03","10","09:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 10:00","2020","03","10","10:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 11:00","2020","03","10","11:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 12:00","2020","03","10","12:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 13:00","2020","03","10","13:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 14:00","2020","03","10","14:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 15:00","2020","03","10","15:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 16:00","2020","03","10","16:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 17:00","2020","03","10","17:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 18:00","2020","03","10","18:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 19:00","2020","03","10","19:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 20:00","2020","03","10","20:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 21:00","2020","03","10","21:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 22:00","2020","03","10","22:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-10 23:00","2020","03","10","23:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 00:00","2020","03","11","00:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 01:00","2020","03","11","01:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 02:00","2020","03","11","02:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 03:00","2020","03","11","03:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 04:00","2020","03","11","04:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 05:00","2020","03","11","05:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 06:00","2020","03","11","06:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 07:00","2020","03","11","07:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 08:00","2020","03","11","08:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 09:00","2020","03","11","09:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 10:00","2020","03","11","10:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 11:00","2020","03","11","11:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 12:00","2020","03","11","12:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 13:00","2020","03","11","13:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 14:00","2020","03","11","14:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 15:00","2020","03","11","15:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 16:00","2020","03","11","16:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 17:00","2020","03","11","17:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 18:00","2020","03","11","18:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 19:00","2020","03","11","19:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 20:00","2020","03","11","20:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 21:00","2020","03","11","21:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 22:00","2020","03","11","22:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-11 23:00","2020","03","11","23:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 00:00","2020","03","12","00:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 01:00","2020","03","12","01:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 02:00","2020","03","12","02:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 03:00","2020","03","12","03:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 04:00","2020","03","12","04:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 05:00","2020","03","12","05:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 06:00","2020","03","12","06:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 07:00","2020","03","12","07:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 08:00","2020","03","12","08:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 09:00","2020","03","12","09:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 10:00","2020","03","12","10:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 11:00","2020","03","12","11:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 12:00","2020","03","12","12:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 13:00","2020","03","12","13:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 14:00","2020","03","12","14:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 15:00","2020","03","12","15:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 16:00","2020","03","12","16:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 17:00","2020","03","12","17:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 18:00","2020","03","12","18:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 19:00","2020","03","12","19:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 20:00","2020","03","12","20:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 21:00","2020","03","12","21:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 22:00","2020","03","12","22:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-12 23:00","2020","03","12","23:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 00:00","2020","03","13","00:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 01:00","2020","03","13","01:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 02:00","2020","03","13","02:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 03:00","2020","03","13","03:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 04:00","2020","03","13","04:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 05:00","2020","03","13","05:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 06:00","2020","03","13","06:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 07:00","2020","03","13","07:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 08:00","2020","03","13","08:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 09:00","2020","03","13","09:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 10:00","2020","03","13","10:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 11:00","2020","03","13","11:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 12:00","2020","03","13","12:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 13:00","2020","03","13","13:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 14:00","2020","03","13","14:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 15:00","2020","03","13","15:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 16:00","2020","03","13","16:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 17:00","2020","03","13","17:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 18:00","2020","03","13","18:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 19:00","2020","03","13","19:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 20:00","2020","03","13","20:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 21:00","2020","03","13","21:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 22:00","2020","03","13","22:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-13 23:00","2020","03","13","23:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 00:00","2020","03","14","00:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 01:00","2020","03","14","01:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 02:00","2020","03","14","02:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 03:00","2020","03","14","03:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 04:00","2020","03","14","04:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 05:00","2020","03","14","05:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 06:00","2020","03","14","06:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 07:00","2020","03","14","07:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 08:00","2020","03","14","08:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 09:00","2020","03","14","09:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 10:00","2020","03","14","10:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 11:00","2020","03","14","11:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 12:00","2020","03","14","12:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 13:00","2020","03","14","13:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 14:00","2020","03","14","14:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 15:00","2020","03","14","15:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 16:00","2020","03","14","16:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 17:00","2020","03","14","17:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 18:00","2020","03","14","18:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 19:00","2020","03","14","19:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 20:00","2020","03","14","20:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 21:00","2020","03","14","21:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 22:00","2020","03","14","22:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-14 23:00","2020","03","14","23:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 00:00","2020","03","15","00:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 01:00","2020","03","15","01:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 02:00","2020","03","15","02:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 03:00","2020","03","15","03:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 04:00","2020","03","15","04:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 05:00","2020","03","15","05:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 06:00","2020","03","15","06:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 07:00","2020","03","15","07:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 08:00","2020","03","15","08:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 09:00","2020","03","15","09:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 10:00","2020","03","15","10:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 11:00","2020","03","15","11:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 12:00","2020","03","15","12:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 13:00","2020","03","15","13:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 14:00","2020","03","15","14:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 15:00","2020","03","15","15:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 16:00","2020","03","15","16:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 17:00","2020","03","15","17:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 18:00","2020","03","15","18:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 19:00","2020","03","15","19:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 20:00","2020","03","15","20:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 21:00","2020","03","15","21:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 22:00","2020","03","15","22:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-15 23:00","2020","03","15","23:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 00:00","2020","03","16","00:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 01:00","2020","03","16","01:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 02:00","2020","03","16","02:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 03:00","2020","03","16","03:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 04:00","2020","03","16","04:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 05:00","2020","03","16","05:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 06:00","2020","03","16","06:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 07:00","2020","03","16","07:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 08:00","2020","03","16","08:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 09:00","2020","03","16","09:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 10:00","2020","03","16","10:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 11:00","2020","03","16","11:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 12:00","2020","03","16","12:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 13:00","2020","03","16","13:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 14:00","2020","03","16","14:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 15:00","2020","03","16","15:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 16:00","2020","03","16","16:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 17:00","2020","03","16","17:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 18:00","2020","03","16","18:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 19:00","2020","03","16","19:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 20:00","2020","03","16","20:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 21:00","2020","03","16","21:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 22:00","2020","03","16","22:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-16 23:00","2020","03","16","23:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 00:00","2020","03","17","00:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 01:00","2020","03","17","01:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 02:00","2020","03","17","02:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 03:00","2020","03","17","03:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 04:00","2020","03","17","04:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 05:00","2020","03","17","05:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 06:00","2020","03","17","06:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 07:00","2020","03","17","07:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 08:00","2020","03","17","08:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 09:00","2020","03","17","09:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 10:00","2020","03","17","10:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 11:00","2020","03","17","11:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 12:00","2020","03","17","12:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 13:00","2020","03","17","13:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 14:00","2020","03","17","14:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 15:00","2020","03","17","15:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 16:00","2020","03","17","16:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 17:00","2020","03","17","17:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 18:00","2020","03","17","18:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 19:00","2020","03","17","19:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 20:00","2020","03","17","20:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 21:00","2020","03","17","21:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 22:00","2020","03","17","22:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-17 23:00","2020","03","17","23:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 00:00","2020","03","18","00:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 01:00","2020","03","18","01:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 02:00","2020","03","18","02:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 03:00","2020","03","18","03:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 04:00","2020","03","18","04:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 05:00","2020","03","18","05:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 06:00","2020","03","18","06:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 07:00","2020","03","18","07:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 08:00","2020","03","18","08:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 09:00","2020","03","18","09:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 10:00","2020","03","18","10:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 11:00","2020","03","18","11:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 12:00","2020","03","18","12:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 13:00","2020","03","18","13:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 14:00","2020","03","18","14:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 15:00","2020","03","18","15:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 16:00","2020","03","18","16:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 17:00","2020","03","18","17:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 18:00","2020","03","18","18:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 19:00","2020","03","18","19:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 20:00","2020","03","18","20:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 21:00","2020","03","18","21:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 22:00","2020","03","18","22:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-18 23:00","2020","03","18","23:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 00:00","2020","03","19","00:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 01:00","2020","03","19","01:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 02:00","2020","03","19","02:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 03:00","2020","03","19","03:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 04:00","2020","03","19","04:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 05:00","2020","03","19","05:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 06:00","2020","03","19","06:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 07:00","2020","03","19","07:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 08:00","2020","03","19","08:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 09:00","2020","03","19","09:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 10:00","2020","03","19","10:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 11:00","2020","03","19","11:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 12:00","2020","03","19","12:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 13:00","2020","03","19","13:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 14:00","2020","03","19","14:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 15:00","2020","03","19","15:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 16:00","2020","03","19","16:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 17:00","2020","03","19","17:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 18:00","2020","03","19","18:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 19:00","2020","03","19","19:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 20:00","2020","03","19","20:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 21:00","2020","03","19","21:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 22:00","2020","03","19","22:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-19 23:00","2020","03","19","23:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 00:00","2020","03","20","00:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 01:00","2020","03","20","01:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 02:00","2020","03","20","02:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 03:00","2020","03","20","03:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 04:00","2020","03","20","04:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 05:00","2020","03","20","05:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 06:00","2020","03","20","06:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 07:00","2020","03","20","07:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 08:00","2020","03","20","08:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 09:00","2020","03","20","09:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 10:00","2020","03","20","10:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 11:00","2020","03","20","11:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 12:00","2020","03","20","12:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 13:00","2020","03","20","13:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 14:00","2020","03","20","14:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 15:00","2020","03","20","15:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 16:00","2020","03","20","16:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 17:00","2020","03","20","17:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 18:00","2020","03","20","18:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 19:00","2020","03","20","19:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 20:00","2020","03","20","20:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 21:00","2020","03","20","21:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 22:00","2020","03","20","22:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-20 23:00","2020","03","20","23:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-21 00:00","2020","03","21","00:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-21 01:00","2020","03","21","01:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-21 02:00","2020","03","21","02:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-21 03:00","2020","03","21","03:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-21 04:00","2020","03","21","04:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-21 05:00","2020","03","21","05:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-21 06:00","2020","03","21","06:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-21 07:00","2020","03","21","07:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-21 08:00","2020","03","21","08:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-21 09:00","2020","03","21","09:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-21 10:00","2020","03","21","10:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-21 11:00","2020","03","21","11:00"
"-120.44","50.70","KAMLOOPS AUT","1163842","2020-03-21 12:00","2020","03","21","12:00"
